"_raw",CharCount
"அறன்எனப் பட்டதே இல்வாழ்க்கை அஃதும்
பிறன்பழிப்ப தில்லாயின் நன்று ⁠49",35
"ஆற்றின் ஒழுக்கி அறனிழுக்கா இல்வாழ்க்கை
நோற்பாரின் நோன்மை உடைத்து ⁠48",32
"இயல்பினான் இல்வாழ்க்கை வாழ்பவன் என்பான்
முயல்வாருள் எல்லாம் தலை ⁠47",33
"அறத்தாற்றின் இல்வாழ்க்கை ஆற்றின் புறத்தாற்றில்
போஒய்ப் பெறுவ தெவன் ⁠46",34
"அன்பும் அறனும் உடைத்தாயின் இல்வாழ்க்கை
பண்பும் பயனும் அது ⁠45",30
"பழியஞ்சிப் பாத்தூண் உடைத்தாயின் வாழ்க்கை
வழியெஞ்சல் எஞ்ஞான்றும் இல் ⁠44",34
"தென்புலத்தார் தெய்வம் விருந்தொக்கல் தானென்றாங்கு
ஐம்புலத்தாறு ஓம்பல் தலை ⁠43",37
"துறந்தார்க்கும் துவ்வா தவர்க்கும் இறந்தார்க்கும்
இல்வாழ்வான் என்பான் துணை ⁠42",37
"இல்வாழ்வான் என்பான் இயல்புடைய மூவர்க்கும்
நல்லாற்றின் நின்ற துணை ⁠41",33
"செயற்பால தோரும் அறனே ஒருவற்கு
உயற்பால தோரும் பழி ⁠40",26
"அறத்தான் வருவதே இன்பம்மற் றெல்லாம்
புறத்த புகழும் இல ⁠39",29
"வீழ்நாள் படாஅமை நன்றாற்றின் அஃதொருவன்
வாழ்நாள் வழியடைக்கும் கல் ⁠38",33
"அறத்தாறு இதுவென வேண்டா சிவிகை
பொறுத்தானோடு ஊர்ந்தான் இடை ⁠37",28
"அன்றறிவாம் என்னாது அறஞ்செய்க மற்றது
பொன்றுங்கால் பொன்றாத் துணை ⁠36",32
"அழுக்காறு அவாவெகுளி இன்னாச்சொல் நான்கும்
இழுக்கா இயன்றது அறம் ⁠35",32
"மனத்துக்கண் மாசிலன் ஆதல் அனைத்துஅறன்
ஆகுல நீர பிற ⁠34",28
"ஒல்லும் வகையான் அறவினை ஓவாதே
செல்லும்வாய் எல்லாஞ் செயல் ⁠33",28
"அறத்தினூஉங்கு ஆக்கமும் இல்லை அதனை
மறத்தலின் ஊங்கில்லை கேடு ⁠32",32
"சிறப்புஈனும் செல்வமும் ஈனும் அறத்தினூஉங்கு
ஆக்கம் எவனோ உயிர்க்கு ⁠31",35
